"x" "y" "z"
351 0.5875 1.71428571428571
351 0.6125 2.85714285714286
351 0.6375 2.71428571428571
351 0.6625 1.28571428571429
351 0.6875 2.42857142857143
351 0.7125 1
351 0.7375 0.571428571428571
351 0.7625 0.857142857142857
351 0.7875 1.85714285714286
351 0.8125 0.714285714285714
351 0.8375 0.857142857142857
351 0.8625 0.714285714285714
351 0.8875 1.57142857142857
351 0.9125 1.71428571428571
351 0.9375 2
351 0.9625 1.57142857142857
351 0.9875 3.14285714285714
351 1.0125 3.71428571428571
351 1.0375 6.71428571428571
351 1.0625 6.85714285714286
351 1.0875 7.57142857142857
351 1.1125 9.28571428571429
351 1.1375 8.14285714285714
351 1.1625 11.1428571428571
351 1.1875 10
351 1.2125 14.5714285714286
351 1.2375 13
351 1.2625 13.2857142857143
351 1.2875 13.5714285714286
351 1.3125 13.5714285714286
351 1.3375 11.5714285714286
351 1.3625 10.8571428571429
351 1.3875 10
351 1.4125 6.42857142857143
351 1.4375 6.14285714285714
351 1.4625 5.85714285714286
351 1.4875 5.57142857142857
351 1.5125 4.85714285714286
351 1.5375 4.28571428571429
351 1.5625 1.85714285714286
351 1.5875 2.42857142857143
351 1.6125 2.14285714285714
351 1.6375 2.28571428571429
351 1.6625 2.28571428571429
351 1.6875 1.42857142857143
351 1.7125 1.71428571428571
351 1.7375 0.428571428571429
351 1.7625 0.428571428571429
351 1.7875 1
351 1.8125 1.28571428571429
351 1.8375 0.285714285714286
351 1.8625 1.14285714285714
351 1.8875 0.571428571428571
351 1.9125 0.142857142857143
351 1.9375 0.428571428571429
351 1.9625 0.428571428571429
351 1.9875 0.142857142857143
365 0.0125 0
365 0.0375 0
365 0.0625 0
365 0.0875 0
365 0.1125 0
365 0.1375 10.5
365 0.1625 30.5
365 0.1875 67.25
365 0.2125 103.5
365 0.2375 146.25
365 0.2625 202.25
365 0.2875 224.75
365 0.3125 232.75
365 0.3375 160.5
365 0.3625 77.75
365 0.3875 29.75
365 0.4125 9.75
365 0.4375 5.25
365 0.4625 4.25
365 0.4875 3.75
365 0.5125 3
365 0.5375 1.75
365 0.5625 1.75
365 0.5875 1.5
365 0.6125 1.75
365 0.6375 1.25
365 0.6625 1
365 0.6875 1.5
365 0.7125 1.5
365 0.7375 1.25
365 0.7625 1.25
365 0.7875 1
365 0.8125 1
365 0.8375 1
365 0.8625 0.75
365 0.8875 3.25
365 0.9125 1.75
365 0.9375 2
365 0.9625 3.75
365 0.9875 5.75
365 1.0125 5
365 1.0375 5
365 1.0625 10.5
365 1.0875 11
365 1.1125 10.75
365 1.1375 11.5
365 1.1625 17
365 1.1875 13.75
365 1.2125 13
365 1.2375 15.25
365 1.2625 14
365 1.2875 12.75
365 1.3125 14
365 1.3375 9
365 1.3625 6.75
365 1.3875 6.25
365 1.4125 5.75
365 1.4375 6.75
365 1.4625 4.5
365 1.4875 3.5
365 1.5125 2.25
365 1.5375 3
365 1.5625 2
365 1.5875 2
365 1.6125 1.75
365 1.6375 0.75
365 1.6625 0.75
365 1.6875 1.75
365 1.7125 0.5
365 1.7375 1
365 1.7625 1
365 1.7875 0.75
365 1.8125 0.25
365 1.8375 0
365 1.8625 0.5
365 1.8875 0.25
365 1.9125 0
365 1.9375 0
365 1.9625 0
365 1.9875 0
372 0.0125 0
372 0.0375 0
372 0.0625 0
372 0.0875 0
372 0.1125 0.428571428571429
372 0.1375 10.4285714285714
372 0.1625 22
372 0.1875 31.7142857142857
372 0.2125 45.4285714285714
372 0.2375 66
372 0.2625 117.142857142857
372 0.2875 194.714285714286
372 0.3125 295.571428571429
372 0.3375 364.428571428571
372 0.3625 274.428571428571
372 0.3875 120.285714285714
372 0.4125 37.2857142857143
372 0.4375 12.7142857142857
372 0.4625 10.4285714285714
372 0.4875 7.57142857142857
372 0.5125 5.71428571428571
372 0.5375 3.85714285714286
372 0.5625 3.14285714285714
372 0.5875 2.14285714285714
372 0.6125 1.85714285714286
372 0.6375 2
372 0.6625 2.71428571428571
372 0.6875 1.57142857142857
372 0.7125 2
372 0.7375 0.857142857142857
372 0.7625 0.714285714285714
372 0.7875 1.42857142857143
372 0.8125 0.714285714285714
372 0.8375 1
372 0.8625 1.42857142857143
372 0.8875 1.85714285714286
372 0.9125 1.42857142857143
372 0.9375 1.71428571428571
372 0.9625 2.42857142857143
372 0.9875 2.57142857142857
372 1.0125 3.57142857142857
372 1.0375 3.42857142857143
372 1.0625 4.71428571428571
372 1.0875 6.28571428571429
372 1.1125 8.71428571428571
372 1.1375 9.14285714285714
372 1.1625 9.57142857142857
372 1.1875 9.85714285714286
372 1.2125 13.1428571428571
372 1.2375 12.2857142857143
372 1.2625 14.4285714285714
372 1.2875 12.5714285714286
372 1.3125 13.8571428571429
372 1.3375 11
372 1.3625 11.5714285714286
372 1.3875 8.42857142857143
372 1.4125 7.71428571428571
372 1.4375 7.14285714285714
372 1.4625 6.85714285714286
372 1.4875 5.28571428571429
372 1.5125 3.85714285714286
372 1.5375 4.28571428571429
372 1.5625 4
372 1.5875 2.71428571428571
372 1.6125 1.71428571428571
372 1.6375 2
372 1.6625 1.85714285714286
372 1.6875 2
372 1.7125 0.571428571428571
372 1.7375 0.714285714285714
372 1.7625 1
372 1.7875 1.28571428571429
372 1.8125 1.14285714285714
372 1.8375 0.857142857142857
372 1.8625 0.857142857142857
372 1.8875 0
372 1.9125 0.714285714285714
372 1.9375 0.428571428571429
372 1.9625 0.142857142857143
372 1.9875 0.142857142857143
379 0.0125 0
379 0.0375 0
379 0.0625 0
379 0.0875 0
379 0.1125 0.5
379 0.1375 7.75
379 0.1625 25.375
379 0.1875 43.375
379 0.2125 71.125
379 0.2375 107
379 0.2625 161.375
379 0.2875 218.5
379 0.3125 275.875
379 0.3375 279.5
379 0.3625 234.125
379 0.3875 151.875
379 0.4125 77.5
379 0.4375 28.125
379 0.4625 13.625
379 0.4875 8.625
379 0.5125 7.625
379 0.5375 5.875
379 0.5625 6.125
379 0.5875 3.375
379 0.6125 4.125
379 0.6375 3.375
379 0.6625 1.875
379 0.6875 2.25
379 0.7125 2.375
379 0.7375 2
379 0.7625 0.875
379 0.7875 1.125
379 0.8125 0.625
379 0.8375 0.5
379 0.8625 1.125
379 0.8875 0.875
379 0.9125 1.75
379 0.9375 2.25
379 0.9625 2.25
379 0.9875 3.5
379 1.0125 3.625
379 1.0375 3.5
379 1.0625 4.25
379 1.0875 5.125
379 1.1125 6.5
379 1.1375 8.75
379 1.1625 11.25
379 1.1875 12.125
379 1.2125 11.5
379 1.2375 13
379 1.2625 13.75
379 1.2875 11.875
379 1.3125 11.875
379 1.3375 11.75
379 1.3625 10.875
379 1.3875 10.375
379 1.4125 9.125
379 1.4375 6.625
379 1.4625 6
379 1.4875 6.75
379 1.5125 3.875
379 1.5375 4.75
379 1.5625 2.25
379 1.5875 2.875
379 1.6125 2.125
379 1.6375 2.625
379 1.6625 2.625
379 1.6875 1.125
379 1.7125 1.125
379 1.7375 1.875
379 1.7625 0.375
379 1.7875 0.125
379 1.8125 0.125
379 1.8375 0.5
379 1.8625 0.875
379 1.8875 0
379 1.9125 0.625
379 1.9375 0.375
379 1.9625 0.5
379 1.9875 0.25
393 0.0125 0
393 0.0375 0
393 0.0625 0
393 0.0875 0
393 0.1125 0.5
393 0.1375 13.125
393 0.1625 26.25
393 0.1875 51
393 0.2125 79.625
393 0.2375 125.875
393 0.2625 216
393 0.2875 310.25
393 0.3125 363.25
393 0.3375 303.375
393 0.3625 185.125
393 0.3875 78.75
393 0.4125 27.25
393 0.4375 13.25
393 0.4625 11.125
393 0.4875 8.5
393 0.5125 8.5
393 0.5375 5.875
393 0.5625 4.125
393 0.5875 4
393 0.6125 2.375
393 0.6375 2.375
393 0.6625 2
393 0.6875 1.25
393 0.7125 1
393 0.7375 1.375
393 0.7625 1
393 0.7875 0.875
393 0.8125 0.75
393 0.8375 0.75
393 0.8625 1.25
393 0.8875 0.75
393 0.9125 0.875
393 0.9375 1.375
393 0.9625 2.25
393 0.9875 2.375
393 1.0125 3.625
393 1.0375 3.375
393 1.0625 3.125
393 1.0875 5.25
393 1.1125 6.25
393 1.1375 8.25
393 1.1625 8.125
393 1.1875 10.875
393 1.2125 9.625
393 1.2375 11.375
393 1.2625 12.5
393 1.2875 12.125
393 1.3125 11.125
393 1.3375 10.25
393 1.3625 8.75
393 1.3875 8.625
393 1.4125 7.75
393 1.4375 9.125
393 1.4625 6.375
393 1.4875 5.625
393 1.5125 6.125
393 1.5375 2.625
393 1.5625 3.75
393 1.5875 3.25
393 1.6125 3.875
393 1.6375 2.625
393 1.6625 2.125
393 1.6875 1.875
393 1.7125 1.625
393 1.7375 0.375
393 1.7625 1.125
393 1.7875 1.375
393 1.8125 0.5
393 1.8375 0.375
393 1.8625 0.375
393 1.8875 0.5
393 1.9125 0.125
393 1.9375 0.5
393 1.9625 0.375
393 1.9875 0.125
400 0.0125 0
400 0.0375 0
400 0.0625 0
400 0.0875 0
400 0.1125 0.625
400 0.1375 15.625
400 0.1625 34.25
400 0.1875 48.125
400 0.2125 69.75
400 0.2375 110.375
400 0.2625 152.125
400 0.2875 245.125
400 0.3125 309.625
400 0.3375 337
400 0.3625 262.25
400 0.3875 136.625
400 0.4125 50.375
400 0.4375 16.875
400 0.4625 10.75
400 0.4875 9.625
400 0.5125 9.375
400 0.5375 6.625
400 0.5625 6.125
400 0.5875 3.5
400 0.6125 3.875
400 0.6375 2.875
400 0.6625 1.75
400 0.6875 1.25
400 0.7125 1.25
400 0.7375 2.75
400 0.7625 1
400 0.7875 1.25
400 0.8125 1.5
400 0.8375 0.875
400 0.8625 0.75
400 0.8875 0.625
400 0.9125 1
400 0.9375 1.125
400 0.9625 1.5
400 0.9875 2.125
400 1.0125 2.375
400 1.0375 2.75
400 1.0625 3.25
400 1.0875 5.125
400 1.1125 5.75
400 1.1375 6.875
400 1.1625 7.375
400 1.1875 8.75
400 1.2125 7.625
400 1.2375 9.25
400 1.2625 10.625
400 1.2875 13.25
400 1.3125 13
400 1.3375 9.125
400 1.3625 8.75
400 1.3875 11.625
400 1.4125 8.375
400 1.4375 8.25
400 1.4625 7.375
400 1.4875 5.25
400 1.5125 5.375
400 1.5375 7.875
400 1.5625 6.125
400 1.5875 3.25
400 1.6125 3
400 1.6375 1.625
400 1.6625 1.875
400 1.6875 1.25
400 1.7125 0.875
400 1.7375 0.625
400 1.7625 0.875
400 1.7875 1
400 1.8125 0.625
400 1.8375 0.875
400 1.8625 0.75
400 1.8875 0
400 1.9125 0.125
400 1.9375 0.25
400 1.9625 0
400 1.9875 0.5
407 0.0125 0
407 0.0375 0
407 0.0625 0
407 0.0875 0
407 0.1125 0.333333333333333
407 0.1375 11.6666666666667
407 0.1625 21.3333333333333
407 0.1875 40.5
407 0.2125 65.3333333333333
407 0.2375 108
407 0.2625 165
407 0.2875 232.166666666667
407 0.3125 320.666666666667
407 0.3375 339.666666666667
407 0.3625 242.833333333333
407 0.3875 104.833333333333
407 0.4125 35.1666666666667
407 0.4375 16.8333333333333
407 0.4625 9.16666666666667
407 0.4875 10.5
407 0.5125 7.83333333333333
407 0.5375 5.66666666666667
407 0.5625 3.33333333333333
407 0.5875 3.5
407 0.6125 2.83333333333333
407 0.6375 2
407 0.6625 2.5
407 0.6875 1.83333333333333
407 0.7125 0.666666666666667
407 0.7375 1.16666666666667
407 0.7625 1
407 0.7875 0.833333333333333
407 0.8125 1
407 0.8375 0.833333333333333
407 0.8625 0.666666666666667
407 0.8875 1.33333333333333
407 0.9125 1.83333333333333
407 0.9375 1.16666666666667
407 0.9625 1.66666666666667
407 0.9875 3
407 1.0125 2.16666666666667
407 1.0375 2.5
407 1.0625 3
407 1.0875 3.66666666666667
407 1.1125 6.83333333333333
407 1.1375 7
407 1.1625 7.66666666666667
407 1.1875 7.5
407 1.2125 10.8333333333333
407 1.2375 10.5
407 1.2625 11.5
407 1.2875 13
407 1.3125 15.1666666666667
407 1.3375 13.3333333333333
407 1.3625 13.8333333333333
407 1.3875 8.5
407 1.4125 9.83333333333333
407 1.4375 8.5
407 1.4625 6.5
407 1.4875 4.83333333333333
407 1.5125 5.16666666666667
407 1.5375 4.16666666666667
407 1.5625 4.66666666666667
407 1.5875 3.5
407 1.6125 2
407 1.6375 1.33333333333333
407 1.6625 1.66666666666667
407 1.6875 1.83333333333333
407 1.7125 0.833333333333333
407 1.7375 1.33333333333333
407 1.7625 1
407 1.7875 1.16666666666667
407 1.8125 0.333333333333333
407 1.8375 0.166666666666667
407 1.8625 0.166666666666667
407 1.8875 0.5
407 1.9125 0.666666666666667
407 1.9375 0.166666666666667
407 1.9625 0.166666666666667
407 1.9875 0
414 0.0125 0
414 0.0375 0
414 0.0625 0
414 0.0875 0
414 0.1125 0.875
414 0.1375 10.75
414 0.1625 30
414 0.1875 47.875
414 0.2125 73.75
414 0.2375 106.875
414 0.2625 153.75
414 0.2875 224.25
414 0.3125 277.625
414 0.3375 275.375
414 0.3625 215.875
414 0.3875 112.125
414 0.4125 43.875
414 0.4375 16.25
414 0.4625 11.625
414 0.4875 7.875
414 0.5125 5.75
414 0.5375 5.875
414 0.5625 3.25
414 0.5875 3.125
414 0.6125 3.75
414 0.6375 1.625
414 0.6625 2.375
414 0.6875 1.875
414 0.7125 1
414 0.7375 1.625
414 0.7625 1.625
414 0.7875 1.375
414 0.8125 0.75
414 0.8375 0.5
414 0.8625 0.375
414 0.8875 0.5
414 0.9125 0.5
414 0.9375 1.625
414 0.9625 1.75
414 0.9875 2
414 1.0125 3.25
414 1.0375 3.875
414 1.0625 2.5
414 1.0875 6
414 1.1125 7.5
414 1.1375 6.25
414 1.1625 11.875
414 1.1875 9.625
414 1.2125 10.25
414 1.2375 13.125
414 1.2625 15
414 1.2875 11.75
414 1.3125 10.125
414 1.3375 12.625
414 1.3625 9.5
414 1.3875 9.75
414 1.4125 8.25
414 1.4375 8.5
414 1.4625 5.875
414 1.4875 6.625
414 1.5125 3.375
414 1.5375 4.25
414 1.5625 4.125
414 1.5875 4.25
414 1.6125 3.375
414 1.6375 1.875
414 1.6625 1.75
414 1.6875 1.5
414 1.7125 0.5
414 1.7375 0.5
414 1.7625 1.125
414 1.7875 0.375
414 1.8125 0.375
414 1.8375 0.25
414 1.8625 0.125
414 1.8875 0.125
414 1.9125 0.125
414 1.9375 0.125
414 1.9625 0
414 1.9875 0
421 0.0125 0
421 0.0375 0
421 0.0625 0
421 0.0875 0
421 0.1125 0.333333333333333
421 0.1375 8.33333333333333
421 0.1625 19.1666666666667
421 0.1875 34.1666666666667
421 0.2125 51.5
421 0.2375 89.6666666666667
421 0.2625 136
421 0.2875 236
421 0.3125 349.5
421 0.3375 421
421 0.3625 289.333333333333
421 0.3875 113.666666666667
421 0.4125 38.1666666666667
421 0.4375 16.3333333333333
421 0.4625 10.8333333333333
421 0.4875 5
421 0.5125 6.33333333333333
421 0.5375 5.33333333333333
421 0.5625 4.16666666666667
421 0.5875 3
421 0.6125 2.83333333333333
421 0.6375 2.5
421 0.6625 2.83333333333333
421 0.6875 2.16666666666667
421 0.7125 2.33333333333333
421 0.7375 1.33333333333333
421 0.7625 1.16666666666667
421 0.7875 0.5
421 0.8125 1.66666666666667
421 0.8375 1.16666666666667
421 0.8625 0.666666666666667
421 0.8875 0.833333333333333
421 0.9125 1.33333333333333
421 0.9375 1.33333333333333
421 0.9625 2.16666666666667
421 0.9875 2.33333333333333
421 1.0125 3.16666666666667
421 1.0375 2.83333333333333
421 1.0625 4.33333333333333
421 1.0875 5.33333333333333
421 1.1125 8
421 1.1375 8.83333333333333
421 1.1625 8.5
421 1.1875 9.83333333333333
421 1.2125 12
421 1.2375 11.6666666666667
421 1.2625 12.1666666666667
421 1.2875 12.3333333333333
421 1.3125 12.3333333333333
421 1.3375 11.8333333333333
421 1.3625 9.83333333333333
421 1.3875 8.16666666666667
421 1.4125 9.16666666666667
421 1.4375 6.83333333333333
421 1.4625 5.83333333333333
421 1.4875 4.16666666666667
421 1.5125 2.83333333333333
421 1.5375 4
421 1.5625 4
421 1.5875 3.33333333333333
421 1.6125 3
421 1.6375 2
421 1.6625 1
421 1.6875 1.5
421 1.7125 1.33333333333333
421 1.7375 0.833333333333333
421 1.7625 0.666666666666667
421 1.7875 0.166666666666667
421 1.8125 0.333333333333333
421 1.8375 0.5
421 1.8625 0
421 1.8875 0.166666666666667
421 1.9125 0
421 1.9375 0.166666666666667
421 1.9625 0
421 1.9875 0
428 0.0125 0
428 0.0375 0
428 0.0625 0
428 0.0875 0
428 0.1125 0.333333333333333
428 0.1375 9.5
428 0.1625 23
428 0.1875 35.3333333333333
428 0.2125 52.8333333333333
428 0.2375 84.5
428 0.2625 117
428 0.2875 194.5
428 0.3125 291.666666666667
428 0.3375 374.166666666667
428 0.3625 302.833333333333
428 0.3875 150.333333333333
428 0.4125 49
428 0.4375 19.8333333333333
428 0.4625 13.3333333333333
428 0.4875 8
428 0.5125 9.33333333333333
428 0.5375 5.83333333333333
428 0.5625 6.33333333333333
428 0.5875 5
428 0.6125 3.66666666666667
428 0.6375 2.66666666666667
428 0.6625 3
428 0.6875 1.83333333333333
428 0.7125 1.83333333333333
428 0.7375 1.83333333333333
428 0.7625 1.5
428 0.7875 0.5
428 0.8125 1.33333333333333
428 0.8375 2
428 0.8625 0.833333333333333
428 0.8875 1.16666666666667
428 0.9125 0.5
428 0.9375 0.833333333333333
428 0.9625 1.16666666666667
428 0.9875 1.83333333333333
428 1.0125 2.33333333333333
428 1.0375 2.83333333333333
428 1.0625 3.66666666666667
428 1.0875 4
428 1.1125 4
428 1.1375 7
428 1.1625 6.83333333333333
428 1.1875 9.5
428 1.2125 8.5
428 1.2375 11
428 1.2625 11.3333333333333
428 1.2875 13.3333333333333
428 1.3125 11.3333333333333
428 1.3375 12.6666666666667
428 1.3625 12.1666666666667
428 1.3875 11
428 1.4125 7.66666666666667
428 1.4375 7.5
428 1.4625 7.5
428 1.4875 5.83333333333333
428 1.5125 5
428 1.5375 4.83333333333333
428 1.5625 4.66666666666667
428 1.5875 3.33333333333333
428 1.6125 2.33333333333333
428 1.6375 2.33333333333333
428 1.6625 0.833333333333333
428 1.6875 1.16666666666667
428 1.7125 0.833333333333333
428 1.7375 0.666666666666667
428 1.7625 0.666666666666667
428 1.7875 0.333333333333333
428 1.8125 0.166666666666667
428 1.8375 0
428 1.8625 0.666666666666667
428 1.8875 0.333333333333333
428 1.9125 0.166666666666667
428 1.9375 0
428 1.9625 0.5
428 1.9875 0
435 0.0125 0
435 0.0375 0
435 0.0625 0
435 0.0875 0
435 0.1125 0.5
435 0.1375 5.83333333333333
435 0.1625 22.5
435 0.1875 37.6666666666667
435 0.2125 57.8333333333333
435 0.2375 82.5
435 0.2625 128
435 0.2875 210.666666666667
435 0.3125 320.5
435 0.3375 409.833333333333
435 0.3625 329
435 0.3875 165.5
435 0.4125 62
435 0.4375 22.3333333333333
435 0.4625 14.6666666666667
435 0.4875 9.5
435 0.5125 12.1666666666667
435 0.5375 7.16666666666667
435 0.5625 6
435 0.5875 6.16666666666667
435 0.6125 5.5
435 0.6375 4.16666666666667
435 0.6625 2.83333333333333
435 0.6875 2.33333333333333
435 0.7125 1.66666666666667
435 0.7375 2.33333333333333
435 0.7625 2.5
435 0.7875 1.16666666666667
435 0.8125 0.833333333333333
435 0.8375 2
435 0.8625 1
435 0.8875 0.666666666666667
435 0.9125 1.66666666666667
435 0.9375 1.66666666666667
435 0.9625 1.33333333333333
435 0.9875 2.5
435 1.0125 2.5
435 1.0375 2.33333333333333
435 1.0625 3.83333333333333
435 1.0875 4
435 1.1125 5.66666666666667
435 1.1375 6.83333333333333
435 1.1625 8.16666666666667
435 1.1875 8.66666666666667
435 1.2125 9.5
435 1.2375 10.8333333333333
435 1.2625 13
435 1.2875 11.1666666666667
435 1.3125 10.5
435 1.3375 11.3333333333333
435 1.3625 10.1666666666667
435 1.3875 8.5
435 1.4125 9.33333333333333
435 1.4375 8.83333333333333
435 1.4625 5.16666666666667
435 1.4875 8
435 1.5125 5.16666666666667
435 1.5375 4.16666666666667
435 1.5625 3.66666666666667
435 1.5875 3
435 1.6125 2.33333333333333
435 1.6375 1.33333333333333
435 1.6625 1.5
435 1.6875 1
435 1.7125 1.5
435 1.7375 0.666666666666667
435 1.7625 0.166666666666667
435 1.7875 0.666666666666667
435 1.8125 0.166666666666667
435 1.8375 0.666666666666667
435 1.8625 0.833333333333333
435 1.8875 0.166666666666667
435 1.9125 0.5
435 1.9375 0
435 1.9625 0
435 1.9875 0
442 0.0125 0
442 0.0375 0
442 0.0625 0
442 0.0875 0
442 0.1125 0.166666666666667
442 0.1375 7.66666666666667
442 0.1625 30.6666666666667
442 0.1875 56.1666666666667
442 0.2125 100
442 0.2375 142
442 0.2625 215.833333333333
442 0.2875 286.166666666667
442 0.3125 317.5
442 0.3375 290.166666666667
442 0.3625 162.5
442 0.3875 62
442 0.4125 24.6666666666667
442 0.4375 15
442 0.4625 11.3333333333333
442 0.4875 11
442 0.5125 7.5
442 0.5375 5.16666666666667
442 0.5625 7.5
442 0.5875 4.16666666666667
442 0.6125 4.16666666666667
442 0.6375 1.83333333333333
442 0.6625 3.16666666666667
442 0.6875 2
442 0.7125 2.33333333333333
442 0.7375 2.66666666666667
442 0.7625 2.66666666666667
442 0.7875 1.33333333333333
442 0.8125 2.16666666666667
442 0.8375 1.5
442 0.8625 0.666666666666667
442 0.8875 0.833333333333333
442 0.9125 1.5
442 0.9375 1.66666666666667
442 0.9625 1.33333333333333
442 0.9875 3
442 1.0125 2.83333333333333
442 1.0375 3.33333333333333
442 1.0625 4.33333333333333
442 1.0875 5.83333333333333
442 1.1125 7.16666666666667
442 1.1375 12.5
442 1.1625 7.83333333333333
442 1.1875 7.5
442 1.2125 10.3333333333333
442 1.2375 12.5
442 1.2625 8.66666666666667
442 1.2875 14.3333333333333
442 1.3125 9.66666666666667
442 1.3375 10.6666666666667
442 1.3625 12.3333333333333
442 1.3875 8.83333333333333
442 1.4125 9.66666666666667
442 1.4375 7
442 1.4625 6.66666666666667
442 1.4875 5.66666666666667
442 1.5125 3.66666666666667
442 1.5375 4.33333333333333
442 1.5625 2.16666666666667
442 1.5875 2.66666666666667
442 1.6125 1.5
442 1.6375 1.83333333333333
442 1.6625 1.33333333333333
442 1.6875 1
442 1.7125 0.5
442 1.7375 1.5
442 1.7625 0.5
442 1.7875 0
442 1.8125 0.333333333333333
442 1.8375 0.166666666666667
442 1.8625 0.166666666666667
442 1.8875 0.833333333333333
442 1.9125 0
442 1.9375 0
442 1.9625 0
442 1.9875 0
449 0.0125 0
449 0.0375 0
449 0.0625 0
449 0.0875 0
449 0.1125 0.285714285714286
449 0.1375 9
449 0.1625 21.2857142857143
449 0.1875 46.8571428571429
449 0.2125 66.8571428571429
449 0.2375 111.142857142857
449 0.2625 171.571428571429
449 0.2875 262.714285714286
449 0.3125 311.857142857143
449 0.3375 288.142857142857
449 0.3625 179.571428571429
449 0.3875 59.4285714285714
449 0.4125 23.8571428571429
449 0.4375 13.8571428571429
449 0.4625 8.57142857142857
449 0.4875 7.85714285714286
449 0.5125 7
449 0.5375 3.57142857142857
449 0.5625 4.85714285714286
449 0.5875 2.71428571428571
449 0.6125 3
449 0.6375 1.85714285714286
449 0.6625 3.85714285714286
449 0.6875 2.42857142857143
449 0.7125 2.71428571428571
449 0.7375 3.14285714285714
449 0.7625 2.28571428571429
449 0.7875 2
449 0.8125 1.42857142857143
449 0.8375 0.857142857142857
449 0.8625 1.14285714285714
449 0.8875 0.428571428571429
449 0.9125 1.57142857142857
449 0.9375 2.14285714285714
449 0.9625 0.571428571428571
449 0.9875 1.14285714285714
449 1.0125 1.57142857142857
449 1.0375 1.85714285714286
449 1.0625 3.14285714285714
449 1.0875 4.14285714285714
449 1.1125 5.85714285714286
449 1.1375 7.42857142857143
449 1.1625 9.71428571428571
449 1.1875 11
449 1.2125 12.4285714285714
449 1.2375 11.8571428571429
449 1.2625 11.5714285714286
449 1.2875 12
449 1.3125 10.4285714285714
449 1.3375 11.1428571428571
449 1.3625 9
449 1.3875 7.14285714285714
449 1.4125 8
449 1.4375 7.42857142857143
449 1.4625 5.28571428571429
449 1.4875 4.85714285714286
449 1.5125 3.57142857142857
449 1.5375 3.71428571428571
449 1.5625 3.57142857142857
449 1.5875 3.57142857142857
449 1.6125 1.85714285714286
449 1.6375 1.14285714285714
449 1.6625 1.42857142857143
449 1.6875 1
449 1.7125 0.571428571428571
449 1.7375 0
449 1.7625 0.571428571428571
449 1.7875 0.285714285714286
449 1.8125 0
449 1.8375 0.142857142857143
449 1.8625 0.285714285714286
449 1.8875 0.285714285714286
449 1.9125 0.285714285714286
449 1.9375 0
449 1.9625 0.142857142857143
449 1.9875 0.142857142857143
456 0.0125 0
456 0.0375 0
456 0.0625 0
456 0.0875 0
456 0.1125 0.142857142857143
456 0.1375 4.85714285714286
456 0.1625 18.5714285714286
456 0.1875 26.1428571428571
456 0.2125 37.8571428571429
456 0.2375 71
456 0.2625 127.285714285714
456 0.2875 223.285714285714
456 0.3125 352.428571428571
456 0.3375 355.571428571429
456 0.3625 203.142857142857
456 0.3875 59
456 0.4125 16.2857142857143
456 0.4375 9
456 0.4625 8.57142857142857
456 0.4875 7.85714285714286
456 0.5125 7.85714285714286
456 0.5375 4.57142857142857
456 0.5625 6
456 0.5875 3.28571428571429
456 0.6125 3.71428571428571
456 0.6375 2.57142857142857
456 0.6625 3.14285714285714
456 0.6875 2.14285714285714
456 0.7125 3
456 0.7375 2.42857142857143
456 0.7625 3.57142857142857
456 0.7875 2
456 0.8125 2
456 0.8375 1.85714285714286
456 0.8625 1.71428571428571
456 0.8875 2.42857142857143
456 0.9125 1.28571428571429
456 0.9375 1.14285714285714
456 0.9625 1.42857142857143
456 0.9875 1.57142857142857
456 1.0125 3.85714285714286
456 1.0375 2.71428571428571
456 1.0625 4.71428571428571
456 1.0875 2.85714285714286
456 1.1125 5.71428571428571
456 1.1375 6.42857142857143
456 1.1625 6.57142857142857
456 1.1875 8.42857142857143
456 1.2125 11.1428571428571
456 1.2375 11.1428571428571
456 1.2625 12.7142857142857
456 1.2875 13.2857142857143
456 1.3125 10.4285714285714
456 1.3375 10.2857142857143
456 1.3625 8.85714285714286
456 1.3875 9.28571428571429
456 1.4125 7.57142857142857
456 1.4375 7
456 1.4625 7.28571428571429
456 1.4875 5.57142857142857
456 1.5125 4.71428571428571
456 1.5375 4.42857142857143
456 1.5625 3.28571428571429
456 1.5875 2
456 1.6125 2.71428571428571
456 1.6375 0.714285714285714
456 1.6625 0.714285714285714
456 1.6875 1.28571428571429
456 1.7125 0.714285714285714
456 1.7375 0.714285714285714
456 1.7625 0.285714285714286
456 1.7875 0.142857142857143
456 1.8125 0.285714285714286
456 1.8375 0.428571428571429
456 1.8625 0.142857142857143
456 1.8875 0.285714285714286
456 1.9125 0.142857142857143
456 1.9375 0.285714285714286
456 1.9625 0
456 1.9875 0.428571428571429
463 0.0125 0
463 0.0375 0
463 0.0625 0
463 0.0875 0
463 0.1125 0.142857142857143
463 0.1375 8.14285714285714
463 0.1625 22.7142857142857
463 0.1875 48.1428571428571
463 0.2125 87.5714285714286
463 0.2375 144.857142857143
463 0.2625 227
463 0.2875 315.428571428571
463 0.3125 319.142857142857
463 0.3375 217.428571428571
463 0.3625 96.2857142857143
463 0.3875 32.5714285714286
463 0.4125 11.8571428571429
463 0.4375 11.4285714285714
463 0.4625 11.2857142857143
463 0.4875 7.57142857142857
463 0.5125 5.28571428571429
463 0.5375 5.57142857142857
463 0.5625 3.42857142857143
463 0.5875 4
463 0.6125 2.71428571428571
463 0.6375 3.14285714285714
463 0.6625 3.14285714285714
463 0.6875 1.85714285714286
463 0.7125 2.57142857142857
